product_id,idea_text,gender,category,subcategory,fabric,theme,season,occasion,color,source_site,price,rating,review_count,scrape_date,success_score,success_label
P004740,"New male cargo pants idea: formal office style, powder blue tone, nylon material, built for travel.",male,bottomwear,cargo pants,nylon,formal office,spring,travel,powder blue,synthetic_v1,1374.11,3.7,9,2026-06-29,61.29,low
P004741,"New unisex tracksuit idea: cottagecore style, beige tone, polyester material, built for party wear.",unisex,activewear,tracksuit,polyester,cottagecore,summer,party wear,beige,synthetic_v1,1401.23,4.2,160,2026-06-29,68.05,medium
P004742,"New female jewelry idea: sustainable fashion style, powder blue tone, leather material, built for office wear.",female,accessories,jewelry,leather,sustainable fashion,all-season,office wear,powder blue,synthetic_v1,585.56,4.7,33,2026-06-29,66.41,medium
P004743,"A minimalist ivory jeans for unisex designed for loungewear, made from chiffon, perfect for all-season.",unisex,bottomwear,jeans,chiffon,minimalist,all-season,loungewear,ivory,synthetic_v1,860.28,3.7,154,2026-06-29,76.19,high
P004744,"A preppy charcoal grey bomber jacket for male designed for party wear, made from organic cotton, perfect for all-season.",male,outerwear,bomber jacket,organic cotton,preppy,all-season,party wear,charcoal grey,synthetic_v1,1295.31,4.5,206,2026-06-29,71.79,high
P004745,"A all-season collection windcheater blending athleisure vibes with bamboo fabric, in charcoal grey, for unisex, suited to party wear.",unisex,outerwear,windcheater,bamboo fabric,athleisure,all-season,party wear,charcoal grey,synthetic_v1,791.08,3.8,461,2026-06-29,72.25,high
P004746,"A monsoon edit rust orange flats for female designed for date night, made from bamboo fabric, perfect for monsoon.",female,footwear,flats,bamboo fabric,monsoon edit,monsoon,date night,rust orange,synthetic_v1,2697.59,3.7,23,2026-06-29,53.05,low
P004747,"A preppy black boxers for male designed for party wear, made from knit, perfect for monsoon.",male,innerwear,boxers,knit,preppy,monsoon,party wear,black,synthetic_v1,1936.85,4.1,14,2026-06-29,57.21,low
P004748,"Designing a beige satin briefs with a wedding season aesthetic, ideal for party wear during autumn.",unisex,innerwear,briefs,satin,wedding season,autumn,party wear,beige,synthetic_v1,2310.2,3.7,163,2026-06-29,60.8,low
P004749,"A all-season collection gown blending preppy vibes with cotton, in sage green, for female, suited to party wear.",female,dresses,gown,cotton,preppy,all-season,party wear,sage green,synthetic_v1,1349.51,4.6,147,2026-06-29,68.26,medium
P004750,"athleisure inspired saree in black rayon, targeted at male customers for casual daily wear in spring.",male,ethnic wear,saree,rayon,athleisure,spring,casual daily wear,black,synthetic_v1,868.33,4.4,86,2026-06-29,71.3,high
P004751,"Designing a maroon silk sweater with a preppy aesthetic, ideal for office wear during autumn.",female,topwear,sweater,silk,preppy,autumn,office wear,maroon,synthetic_v1,903.57,4.0,194,2026-06-29,67.87,medium
P004752,"New female denim jacket idea: sustainable fashion style, navy blue tone, rayon material, built for loungewear.",female,outerwear,denim jacket,rayon,sustainable fashion,winter,loungewear,navy blue,synthetic_v1,2185.61,4.5,319,2026-06-29,74.04,high
P004753,"Designing a mustard yellow rayon shirt with a wedding season aesthetic, ideal for gym and workout during monsoon.",male,topwear,shirt,rayon,wedding season,monsoon,gym and workout,mustard yellow,synthetic_v1,942.77,4.3,230,2026-06-29,72.39,high
P004754,"A festival wear lavender jeans for male designed for loungewear, made from organic cotton, perfect for all-season.",male,bottomwear,jeans,organic cotton,festival wear,all-season,loungewear,lavender,synthetic_v1,2111.02,3.7,328,2026-06-29,68.36,medium
P004755,"New unisex mini dress idea: gothic style, pastel pink tone, cotton material, built for gym and workout.",unisex,dresses,mini dress,cotton,gothic,summer,gym and workout,pastel pink,synthetic_v1,1573.9,3.9,111,2026-06-29,58.65,low
P004756,"A festival wear coral heels for female designed for travel, made from linen, perfect for monsoon.",female,footwear,heels,linen,festival wear,monsoon,travel,coral,synthetic_v1,1294.02,4.9,91,2026-06-29,62.4,low
P004757,"minimalist inspired cap in black wool, targeted at unisex customers for beach wear in all-season.",unisex,accessories,cap,wool,minimalist,all-season,beach wear,black,synthetic_v1,1645.51,4.1,111,2026-06-29,72.15,high
P004758,"streetwear inspired gym shorts in ivory silk, targeted at female customers for travel in autumn.",female,activewear,gym shorts,silk,streetwear,autumn,travel,ivory,synthetic_v1,1690.04,4.4,214,2026-06-29,77.14,high
P004759,"New unisex tracksuit idea: vintage style, beige tone, silk material, built for travel.",unisex,activewear,tracksuit,silk,vintage,all-season,travel,beige,synthetic_v1,742.04,3.9,28,2026-06-29,63.92,medium
P004760,"festival wear inspired joggers in black rayon, targeted at female customers for casual daily wear in monsoon.",female,bottomwear,joggers,rayon,festival wear,monsoon,casual daily wear,black,synthetic_v1,2799.45,4.2,136,2026-06-29,66.7,medium
P004761,"Minimal rust orange sports bra crafted in cotton with preppy influence, made for female shoppers, festive wear ready.",female,activewear,sports bra,cotton,preppy,spring,festive wear,rust orange,synthetic_v1,1643.08,4.0,29,2026-06-29,65.22,medium
P004762,"Minimal olive green salwar suit crafted in polyester with boho influence, made for female shoppers, travel ready.",female,ethnic wear,salwar suit,polyester,boho,monsoon,travel,olive green,synthetic_v1,1196.0,4.5,151,2026-06-29,64.34,medium
P004763,"New female watch idea: vintage style, lavender tone, polyester material, built for loungewear.",female,accessories,watch,polyester,vintage,monsoon,loungewear,lavender,synthetic_v1,409.48,4.2,3,2026-06-29,56.92,low
P004764,"Minimal charcoal grey bomber jacket crafted in bamboo fabric with y2k influence, made for unisex shoppers, casual daily wear ready.",unisex,outerwear,bomber jacket,bamboo fabric,y2k,monsoon,casual daily wear,charcoal grey,synthetic_v1,2479.84,3.5,258,2026-06-29,70.21,high
P004765,"Designing a charcoal grey cotton trouser with a festival wear aesthetic, ideal for date night during winter.",unisex,bottomwear,trouser,cotton,festival wear,winter,date night,charcoal grey,synthetic_v1,1767.62,3.2,152,2026-06-29,59.76,low
P004766,"cottagecore inspired boots in mustard yellow wool, targeted at unisex customers for date night in monsoon.",unisex,footwear,boots,wool,cottagecore,monsoon,date night,mustard yellow,synthetic_v1,956.72,4.3,106,2026-06-29,64.82,medium
P004767,"vintage inspired thermal wear in lavender denim, targeted at male customers for loungewear in autumn.",male,innerwear,thermal wear,denim,vintage,autumn,loungewear,lavender,synthetic_v1,2236.31,3.6,47,2026-06-29,54.86,low
P004768,"Designing a charcoal grey polyester flats with a cottagecore aesthetic, ideal for casual daily wear during summer.",unisex,footwear,flats,polyester,cottagecore,summer,casual daily wear,charcoal grey,synthetic_v1,1846.22,4.4,28,2026-06-29,59.37,low
P004769,"wedding season inspired bag in maroon organic cotton, targeted at female customers for gym and workout in spring.",female,accessories,bag,organic cotton,wedding season,spring,gym and workout,maroon,synthetic_v1,1558.61,3.2,135,2026-06-29,64.53,medium
P004770,"A winter collection scarf blending vintage vibes with recycled polyester, in ivory, for male, suited to wedding guest.",male,accessories,scarf,recycled polyester,vintage,winter,wedding guest,ivory,synthetic_v1,1052.96,4.1,64,2026-06-29,60.2,low
P004771,"Minimal beige crop top crafted in organic cotton with wedding season influence, made for female shoppers, office wear ready.",female,topwear,crop top,organic cotton,wedding season,all-season,office wear,beige,synthetic_v1,1517.84,3.9,54,2026-06-29,65.84,medium
P004772,"New male blouse idea: indo-western style, ivory tone, polyester material, built for beach wear.",male,topwear,blouse,polyester,indo-western,spring,beach wear,ivory,synthetic_v1,1867.81,4.2,57,2026-06-29,63.98,medium
P004773,"New male gown idea: gothic style, charcoal grey tone, linen material, built for date night.",male,dresses,gown,linen,gothic,all-season,date night,charcoal grey,synthetic_v1,493.62,3.5,50,2026-06-29,51.33,low
P004774,"boho inspired cap in coral polyester, targeted at unisex customers for wedding guest in winter.",unisex,accessories,cap,polyester,boho,winter,wedding guest,coral,synthetic_v1,581.48,4.1,54,2026-06-29,64.19,medium
P004775,"A athleisure mustard yellow running tights for unisex designed for date night, made from satin, perfect for spring.",unisex,activewear,running tights,satin,athleisure,spring,date night,mustard yellow,synthetic_v1,2281.89,3.3,196,2026-06-29,71.65,high
P004776,"Minimal pastel pink tracksuit crafted in linen with minimalist influence, made for unisex shoppers, date night ready.",unisex,activewear,tracksuit,linen,minimalist,all-season,date night,pastel pink,synthetic_v1,3416.28,3.5,127,2026-06-29,72.11,high
P004777,"Designing a charcoal grey leather gym shorts with a techwear aesthetic, ideal for travel during summer.",female,activewear,gym shorts,leather,techwear,summer,travel,charcoal grey,synthetic_v1,1954.01,4.3,180,2026-06-29,71.47,high
P004778,"Minimal powder blue bomber jacket crafted in polyester with old money influence, made for female shoppers, gym and workout ready.",female,outerwear,bomber jacket,polyester,old money,summer,gym and workout,powder blue,synthetic_v1,200.0,4.0,253,2026-06-29,73.35,high
P004779,"A vintage olive green yoga pants for female designed for wedding guest, made from polyester, perfect for summer.",female,activewear,yoga pants,polyester,vintage,summer,wedding guest,olive green,synthetic_v1,1526.5,4.7,83,2026-06-29,69.55,high
P004780,"Minimal white saree crafted in velvet with indo-western influence, made for male shoppers, office wear ready.",male,ethnic wear,saree,velvet,indo-western,autumn,office wear,white,synthetic_v1,1917.14,4.4,242,2026-06-29,68.73,high
P004781,"Minimal powder blue blazer crafted in rayon with monsoon edit influence, made for unisex shoppers, date night ready.",unisex,outerwear,blazer,rayon,monsoon edit,winter,date night,powder blue,synthetic_v1,1674.94,4.0,6,2026-06-29,52.86,low
P004782,"New male sports bra idea: festival wear style, coral tone, denim material, built for office wear.",male,activewear,sports bra,denim,festival wear,winter,office wear,coral,synthetic_v1,3232.75,4.0,16,2026-06-29,57.65,low
P004783,"A y2k navy blue sweater for female designed for festive wear, made from knit, perfect for summer.",female,topwear,sweater,knit,y2k,summer,festive wear,navy blue,synthetic_v1,1868.57,5.0,26,2026-06-29,68.23,medium
P004784,"A preppy coral briefs for female designed for wedding guest, made from organic cotton, perfect for spring.",female,innerwear,briefs,organic cotton,preppy,spring,wedding guest,coral,synthetic_v1,589.24,4.5,107,2026-06-29,63.75,medium
P004785,"A sustainable fashion mustard yellow saree for male designed for office wear, made from cotton, perfect for winter.",male,ethnic wear,saree,cotton,sustainable fashion,winter,office wear,mustard yellow,synthetic_v1,200.0,4.2,5,2026-06-29,58.64,low
P004786,"New female bomber jacket idea: coastal grandma style, powder blue tone, wool material, built for festive wear.",female,outerwear,bomber jacket,wool,coastal grandma,monsoon,festive wear,powder blue,synthetic_v1,341.33,3.4,39,2026-06-29,58.66,low
P004787,"Minimal black thermal wear crafted in silk with gothic influence, made for female shoppers, party wear ready.",female,innerwear,thermal wear,silk,gothic,monsoon,party wear,black,synthetic_v1,1179.0,3.4,15,2026-06-29,42.84,low
P004788,"Designing a powder blue silk sandals with a formal office aesthetic, ideal for date night during spring.",unisex,footwear,sandals,silk,formal office,spring,date night,powder blue,synthetic_v1,2759.7,3.5,232,2026-06-29,64.66,medium
P004789,"New female windcheater idea: y2k style, charcoal grey tone, fleece material, built for wedding guest.",female,outerwear,windcheater,fleece,y2k,winter,wedding guest,charcoal grey,synthetic_v1,951.14,3.8,806,2026-06-29,71.29,high
P004790,"athleisure inspired leggings in navy blue nylon, targeted at male customers for wedding guest in all-season.",male,bottomwear,leggings,nylon,athleisure,all-season,wedding guest,navy blue,synthetic_v1,968.38,3.6,232,2026-06-29,73.81,high
P004791,"formal office inspired kurta in powder blue velvet, targeted at female customers for casual daily wear in all-season.",female,ethnic wear,kurta,velvet,formal office,all-season,casual daily wear,powder blue,synthetic_v1,2642.8,4.0,288,2026-06-29,70.01,high
P004792,"Minimal rust orange midi dress crafted in fleece with boho influence, made for female shoppers, party wear ready.",female,dresses,midi dress,fleece,boho,all-season,party wear,rust orange,synthetic_v1,2831.3,3.8,36,2026-06-29,61.9,low
P004793,"athleisure inspired leggings in olive green velvet, targeted at male customers for travel in autumn.",male,bottomwear,leggings,velvet,athleisure,autumn,travel,olive green,synthetic_v1,2816.47,3.8,127,2026-06-29,72.96,high
P004794,"A summer collection sherwani blending gothic vibes with silk, in charcoal grey, for unisex, suited to festive wear.",unisex,ethnic wear,sherwani,silk,gothic,summer,festive wear,charcoal grey,synthetic_v1,1113.54,4.6,136,2026-06-29,56.45,low
P004795,"Designing a sage green wool denim jacket with a festival wear aesthetic, ideal for casual daily wear during all-season.",unisex,outerwear,denim jacket,wool,festival wear,all-season,casual daily wear,sage green,synthetic_v1,2074.82,3.4,251,2026-06-29,62.68,low
P004796,"New male blazer idea: wedding season style, ivory tone, fleece material, built for casual daily wear.",male,outerwear,blazer,fleece,wedding season,all-season,casual daily wear,ivory,synthetic_v1,1114.66,3.9,103,2026-06-29,65.59,medium
P004797,"Designing a black wool kurti with a indo-western aesthetic, ideal for gym and workout during summer.",unisex,ethnic wear,kurti,wool,indo-western,summer,gym and workout,black,synthetic_v1,2600.98,3.4,293,2026-06-29,66.75,medium
P004798,"New male sneakers idea: athleisure style, sage green tone, chiffon material, built for wedding guest.",male,footwear,sneakers,chiffon,athleisure,all-season,wedding guest,sage green,synthetic_v1,862.62,4.4,11,2026-06-29,73.84,high
P004799,"Designing a maroon nylon bra with a sustainable fashion aesthetic, ideal for travel during summer.",unisex,innerwear,bra,nylon,sustainable fashion,summer,travel,maroon,synthetic_v1,762.0,3.5,39,2026-06-29,58.56,low
P004800,"New male jeans idea: y2k style, navy blue tone, chiffon material, built for festive wear.",male,bottomwear,jeans,chiffon,y2k,autumn,festive wear,navy blue,synthetic_v1,1314.9,4.1,16,2026-06-29,69.6,high
P004801,"A winter collection boxers blending y2k vibes with polyester, in coral, for male, suited to festive wear.",male,innerwear,boxers,polyester,y2k,winter,festive wear,coral,synthetic_v1,1292.92,4.0,191,2026-06-29,65.63,medium
P004802,"A spring collection t-shirt blending wedding season vibes with bamboo fabric, in olive green, for unisex, suited to party wear.",unisex,topwear,t-shirt,bamboo fabric,wedding season,spring,party wear,olive green,synthetic_v1,1203.03,4.1,273,2026-06-29,75.06,high
P004803,"Minimal black sherwani crafted in knit with festival wear influence, made for unisex shoppers, travel ready.",unisex,ethnic wear,sherwani,knit,festival wear,winter,travel,black,synthetic_v1,2266.09,4.7,389,2026-06-29,63.33,medium
P004804,"New female sweater idea: techwear style, pastel pink tone, recycled polyester material, built for wedding guest.",female,topwear,sweater,recycled polyester,techwear,winter,wedding guest,pastel pink,synthetic_v1,1156.8,4.8,49,2026-06-29,67.93,medium
P004805,"New female mini dress idea: wedding season style, powder blue tone, chiffon material, built for travel.",female,dresses,mini dress,chiffon,wedding season,autumn,travel,powder blue,synthetic_v1,200.0,4.1,66,2026-06-29,66.43,medium
P004806,"indo-western inspired cargo pants in sage green silk, targeted at male customers for casual daily wear in winter.",male,bottomwear,cargo pants,silk,indo-western,winter,casual daily wear,sage green,synthetic_v1,2216.52,2.8,219,2026-06-29,66.81,medium
P004807,"Designing a charcoal grey organic cotton sherwani with a y2k aesthetic, ideal for loungewear during winter.",male,ethnic wear,sherwani,organic cotton,y2k,winter,loungewear,charcoal grey,synthetic_v1,262.4,4.1,254,2026-06-29,67.56,medium
P004808,"A monsoon collection bomber jacket blending wedding season vibes with wool, in sage green, for male, suited to gym and workout.",male,outerwear,bomber jacket,wool,wedding season,monsoon,gym and workout,sage green,synthetic_v1,1302.92,3.8,302,2026-06-29,69.14,high
P004809,"New female loafers idea: athleisure style, black tone, wool material, built for office wear.",female,footwear,loafers,wool,athleisure,monsoon,office wear,black,synthetic_v1,2155.82,4.7,294,2026-06-29,76.36,high
P004810,"New male heels idea: festival wear style, beige tone, silk material, built for loungewear.",male,footwear,heels,silk,festival wear,all-season,loungewear,beige,synthetic_v1,1234.65,4.2,369,2026-06-29,63.44,medium
P004811,"A festival wear coral jacket for male designed for casual daily wear, made from bamboo fabric, perfect for spring.",male,outerwear,jacket,bamboo fabric,festival wear,spring,casual daily wear,coral,synthetic_v1,653.85,3.8,199,2026-06-29,63.89,medium
P004812,"Minimal coral sandals crafted in cotton with minimalist influence, made for female shoppers, travel ready.",female,footwear,sandals,cotton,minimalist,all-season,travel,coral,synthetic_v1,1226.85,4.3,649,2026-06-29,75.79,high
P004813,"New male mini dress idea: athleisure style, mustard yellow tone, fleece material, built for wedding guest.",male,dresses,mini dress,fleece,athleisure,spring,wedding guest,mustard yellow,synthetic_v1,2562.31,3.8,336,2026-06-29,75.38,high
P004814,"New female gym shorts idea: minimalist style, lavender tone, satin material, built for gym and workout.",female,activewear,gym shorts,satin,minimalist,spring,gym and workout,lavender,synthetic_v1,287.54,4.3,395,2026-06-29,76.92,high
P004815,"Designing a white silk watch with a minimalist aesthetic, ideal for wedding guest during monsoon.",female,accessories,watch,silk,minimalist,monsoon,wedding guest,white,synthetic_v1,711.94,3.7,101,2026-06-29,69.14,high
P004816,"wedding season inspired lehenga in maroon rayon, targeted at male customers for gym and workout in spring.",male,ethnic wear,lehenga,rayon,wedding season,spring,gym and workout,maroon,synthetic_v1,2305.08,4.3,88,2026-06-29,64.01,medium
P004817,"New female thermal wear idea: preppy style, white tone, denim material, built for date night.",female,innerwear,thermal wear,denim,preppy,all-season,date night,white,synthetic_v1,2300.4,4.4,125,2026-06-29,62.52,low
P004818,"A summer collection trouser blending streetwear vibes with denim, in mustard yellow, for female, suited to gym and workout.",female,bottomwear,trouser,denim,streetwear,summer,gym and workout,mustard yellow,synthetic_v1,1798.63,3.5,271,2026-06-29,73.94,high
P004819,"Designing a maroon cotton jacket with a formal office aesthetic, ideal for party wear during summer.",female,outerwear,jacket,cotton,formal office,summer,party wear,maroon,synthetic_v1,921.06,4.5,146,2026-06-29,70.95,high
P004820,"A festival wear olive green briefs for female designed for party wear, made from satin, perfect for monsoon.",female,innerwear,briefs,satin,festival wear,monsoon,party wear,olive green,synthetic_v1,1118.42,4.0,89,2026-06-29,55.24,low
P004821,"A monsoon collection hoodie blending indo-western vibes with velvet, in maroon, for female, suited to casual daily wear.",female,topwear,hoodie,velvet,indo-western,monsoon,casual daily wear,maroon,synthetic_v1,916.06,5.0,37,2026-06-29,72.27,high
P004822,"A all-season collection heels blending techwear vibes with denim, in olive green, for male, suited to gym and workout.",male,footwear,heels,denim,techwear,all-season,gym and workout,olive green,synthetic_v1,1984.62,4.7,1,2026-06-29,57.66,low
P004823,"Designing a powder blue polyester lehenga with a vintage aesthetic, ideal for festive wear during autumn.",female,ethnic wear,lehenga,polyester,vintage,autumn,festive wear,powder blue,synthetic_v1,1249.16,4.6,45,2026-06-29,62.5,low
P004824,"A monsoon collection tracksuit blending techwear vibes with linen, in navy blue, for male, suited to office wear.",male,activewear,tracksuit,linen,techwear,monsoon,office wear,navy blue,synthetic_v1,3004.06,3.9,52,2026-06-29,67.99,medium
P004825,"korean fashion inspired blazer in white nylon, targeted at female customers for festive wear in summer.",female,outerwear,blazer,nylon,korean fashion,summer,festive wear,white,synthetic_v1,2452.99,4.9,383,2026-06-29,77.69,high
P004826,"Designing a mustard yellow nylon loafers with a coastal grandma aesthetic, ideal for travel during winter.",male,footwear,loafers,nylon,coastal grandma,winter,travel,mustard yellow,synthetic_v1,680.12,3.6,28,2026-06-29,56.57,low
P004827,"cottagecore inspired loafers in rust orange denim, targeted at female customers for beach wear in all-season.",female,footwear,loafers,denim,cottagecore,all-season,beach wear,rust orange,synthetic_v1,581.01,3.7,2,2026-06-29,51.33,low
P004828,"wedding season inspired watch in olive green linen, targeted at male customers for casual daily wear in summer.",male,accessories,watch,linen,wedding season,summer,casual daily wear,olive green,synthetic_v1,239.56,4.9,211,2026-06-29,72.05,high
P004829,"A all-season collection briefs blending korean fashion vibes with recycled polyester, in charcoal grey, for unisex, suited to beach wear.",unisex,innerwear,briefs,recycled polyester,korean fashion,all-season,beach wear,charcoal grey,synthetic_v1,1689.23,3.9,166,2026-06-29,66.15,medium
P004830,"preppy inspired bra in beige recycled polyester, targeted at male customers for travel in spring.",male,innerwear,bra,recycled polyester,preppy,spring,travel,beige,synthetic_v1,2001.72,4.3,35,2026-06-29,61.17,low
P004831,"Minimal sage green skirt crafted in recycled polyester with sustainable fashion influence, made for unisex shoppers, beach wear ready.",unisex,bottomwear,skirt,recycled polyester,sustainable fashion,monsoon,beach wear,sage green,synthetic_v1,2047.73,3.6,81,2026-06-29,63.94,medium
P004832,"Minimal ivory hoodie crafted in cotton with formal office influence, made for female shoppers, casual daily wear ready.",female,topwear,hoodie,cotton,formal office,autumn,casual daily wear,ivory,synthetic_v1,2472.94,3.7,408,2026-06-29,73.01,high
P004833,"Designing a mustard yellow cotton polo with a formal office aesthetic, ideal for loungewear during summer.",unisex,topwear,polo,cotton,formal office,summer,loungewear,mustard yellow,synthetic_v1,1947.28,3.9,62,2026-06-29,63.96,medium
P004834,"A korean fashion navy blue loafers for female designed for festive wear, made from wool, perfect for all-season.",female,footwear,loafers,wool,korean fashion,all-season,festive wear,navy blue,synthetic_v1,1349.49,3.5,152,2026-06-29,68.56,high
P004835,"A gothic rust orange bomber jacket for male designed for wedding guest, made from polyester, perfect for autumn.",male,outerwear,bomber jacket,polyester,gothic,autumn,wedding guest,rust orange,synthetic_v1,399.09,3.8,147,2026-06-29,58.46,low
P004836,"New female loafers idea: formal office style, rust orange tone, silk material, built for casual daily wear.",female,footwear,loafers,silk,formal office,monsoon,casual daily wear,rust orange,synthetic_v1,619.12,4.2,192,2026-06-29,66.8,medium
P004837,"New unisex saree idea: monsoon edit style, powder blue tone, organic cotton material, built for festive wear.",unisex,ethnic wear,saree,organic cotton,monsoon edit,summer,festive wear,powder blue,synthetic_v1,2615.49,4.9,51,2026-06-29,60.78,low
P004838,"A streetwear sage green jacket for unisex designed for office wear, made from organic cotton, perfect for spring.",unisex,outerwear,jacket,organic cotton,streetwear,spring,office wear,sage green,synthetic_v1,1319.5,4.7,119,2026-06-29,77.49,high
P004839,"wedding season inspired denim jacket in powder blue velvet, targeted at female customers for office wear in all-season.",female,outerwear,denim jacket,velvet,wedding season,all-season,office wear,powder blue,synthetic_v1,2741.71,3.4,332,2026-06-29,68.55,high
P004840,"Designing a maroon leather kurta with a preppy aesthetic, ideal for date night during all-season.",unisex,ethnic wear,kurta,leather,preppy,all-season,date night,maroon,synthetic_v1,1972.21,3.6,411,2026-06-29,70.58,high
P004841,"korean fashion inspired briefs in lavender knit, targeted at unisex customers for party wear in spring.",unisex,innerwear,briefs,knit,korean fashion,spring,party wear,lavender,synthetic_v1,1989.18,4.4,1,2026-06-29,55.96,low
P004842,"A all-season collection cargo pants blending streetwear vibes with polyester, in sage green, for female, suited to gym and workout.",female,bottomwear,cargo pants,polyester,streetwear,all-season,gym and workout,sage green,synthetic_v1,2351.76,4.3,133,2026-06-29,77.44,high
P004843,"A monsoon collection sneakers blending techwear vibes with polyester, in white, for female, suited to beach wear.",female,footwear,sneakers,polyester,techwear,monsoon,beach wear,white,synthetic_v1,1677.97,3.9,69,2026-06-29,72.5,high
P004844,"A summer collection watch blending coastal grandma vibes with organic cotton, in sage green, for female, suited to festive wear.",female,accessories,watch,organic cotton,coastal grandma,summer,festive wear,sage green,synthetic_v1,2429.18,3.3,431,2026-06-29,64.11,medium
P004845,"vintage inspired flats in lavender fleece, targeted at male customers for office wear in all-season.",male,footwear,flats,fleece,vintage,all-season,office wear,lavender,synthetic_v1,1400.48,4.8,260,2026-06-29,68.83,high
P004846,"A spring collection polo blending streetwear vibes with fleece, in rust orange, for female, suited to festive wear.",female,topwear,polo,fleece,streetwear,spring,festive wear,rust orange,synthetic_v1,1048.93,3.2,72,2026-06-29,67.87,medium
P004847,"New male mini dress idea: preppy style, sage green tone, fleece material, built for gym and workout.",male,dresses,mini dress,fleece,preppy,summer,gym and workout,sage green,synthetic_v1,3365.82,4.1,53,2026-06-29,66.24,medium
P004848,"A cottagecore rust orange blouse for unisex designed for casual daily wear, made from velvet, perfect for monsoon.",unisex,topwear,blouse,velvet,cottagecore,monsoon,casual daily wear,rust orange,synthetic_v1,753.58,3.8,183,2026-06-29,62.56,low
P004849,"A spring collection sherwani blending techwear vibes with leather, in coral, for female, suited to office wear.",female,ethnic wear,sherwani,leather,techwear,spring,office wear,coral,synthetic_v1,2445.14,4.5,65,2026-06-29,64.24,medium
P004850,"sustainable fashion inspired saree in white nylon, targeted at female customers for casual daily wear in summer.",female,ethnic wear,saree,nylon,sustainable fashion,summer,casual daily wear,white,synthetic_v1,2416.3,3.7,95,2026-06-29,64.27,medium
P004851,"streetwear inspired cap in navy blue fleece, targeted at male customers for date night in spring.",male,accessories,cap,fleece,streetwear,spring,date night,navy blue,synthetic_v1,1135.47,4.3,108,2026-06-29,74.37,high
P004852,"Minimal maroon gym shorts crafted in nylon with korean fashion influence, made for male shoppers, festive wear ready.",male,activewear,gym shorts,nylon,korean fashion,all-season,festive wear,maroon,synthetic_v1,1650.45,3.7,373,2026-06-29,74.07,high
P004853,"Minimal powder blue crop top crafted in recycled polyester with indo-western influence, made for female shoppers, travel ready.",female,topwear,crop top,recycled polyester,indo-western,all-season,travel,powder blue,synthetic_v1,1163.96,4.3,34,2026-06-29,66.49,medium
P004854,"Designing a charcoal grey chiffon crop top with a korean fashion aesthetic, ideal for festive wear during spring.",unisex,topwear,crop top,chiffon,korean fashion,spring,festive wear,charcoal grey,synthetic_v1,1354.15,4.0,48,2026-06-29,70.42,high
P004855,"Minimal olive green yoga pants crafted in organic cotton with vintage influence, made for male shoppers, festive wear ready.",male,activewear,yoga pants,organic cotton,vintage,all-season,festive wear,olive green,synthetic_v1,1342.23,3.7,109,2026-06-29,66.3,medium
P004856,"New female thermal wear idea: vintage style, olive green tone, organic cotton material, built for loungewear.",female,innerwear,thermal wear,organic cotton,vintage,spring,loungewear,olive green,synthetic_v1,2054.66,3.8,45,2026-06-29,55.55,low
P004857,"A wedding season maroon tracksuit for female designed for travel, made from knit, perfect for autumn.",female,activewear,tracksuit,knit,wedding season,autumn,travel,maroon,synthetic_v1,2995.78,4.1,183,2026-06-29,70.71,high
P004858,"New male jeans idea: indo-western style, coral tone, bamboo fabric material, built for office wear.",male,bottomwear,jeans,bamboo fabric,indo-western,summer,office wear,coral,synthetic_v1,312.52,3.6,738,2026-06-29,75.59,high
P004859,"A y2k navy blue jacket for unisex designed for travel, made from leather, perfect for monsoon.",unisex,outerwear,jacket,leather,y2k,monsoon,travel,navy blue,synthetic_v1,1925.18,4.3,2,2026-06-29,62.13,low
P004860,"A wedding season pastel pink bomber jacket for unisex designed for gym and workout, made from cotton, perfect for all-season.",unisex,outerwear,bomber jacket,cotton,wedding season,all-season,gym and workout,pastel pink,synthetic_v1,1205.05,4.2,101,2026-06-29,67.74,medium
P004861,"A autumn collection belt blending vintage vibes with nylon, in white, for unisex, suited to travel.",unisex,accessories,belt,nylon,vintage,autumn,travel,white,synthetic_v1,1991.31,4.0,9,2026-06-29,55.89,low
P004862,"Minimal coral lehenga crafted in velvet with korean fashion influence, made for unisex shoppers, gym and workout ready.",unisex,ethnic wear,lehenga,velvet,korean fashion,summer,gym and workout,coral,synthetic_v1,984.62,4.5,69,2026-06-29,68.25,medium
P004863,"New female windcheater idea: streetwear style, pastel pink tone, linen material, built for party wear.",female,outerwear,windcheater,linen,streetwear,autumn,party wear,pastel pink,synthetic_v1,1071.68,4.5,240,2026-06-29,73.86,high
P004864,"New male saree idea: boho style, white tone, silk material, built for casual daily wear.",male,ethnic wear,saree,silk,boho,monsoon,casual daily wear,white,synthetic_v1,2601.11,3.9,18,2026-06-29,57.81,low
P004865,"A indo-western mustard yellow gown for male designed for date night, made from nylon, perfect for autumn.",male,dresses,gown,nylon,indo-western,autumn,date night,mustard yellow,synthetic_v1,1591.79,3.9,51,2026-06-29,61.98,low
P004866,"A boho sage green skirt for female designed for date night, made from wool, perfect for winter.",female,bottomwear,skirt,wool,boho,winter,date night,sage green,synthetic_v1,1577.22,4.0,382,2026-06-29,67.88,medium
P004867,"Minimal ivory loafers crafted in silk with festival wear influence, made for female shoppers, office wear ready.",female,footwear,loafers,silk,festival wear,summer,office wear,ivory,synthetic_v1,648.13,4.3,101,2026-06-29,61.04,low
